date,city,kitchen_id,item_name,category,price,orders,weekday,promo_flag,temperature,kitchen_capacity,delivery_distance_km,holiday_flag
2024-02-12,Hyderabad,KFHY4,Margherita Pizza,Main Course,229,113,Monday,1,22,295,0.61,0
2024-05-08,Chennai,KFCH2,Cold Coffee,Beverages,172,48,Wednesday,0,21,400,2.17,0
2024-08-17,Pune,KFPU2,Cold Coffee,Beverages,405,93,Saturday,0,18,558,1.83,1
2024-07-19,Delhi,KFDE3,Pepperoni Pizza,Main Course,408,127,Friday,1,37,499,3.17,0
2024-01-18,Hyderabad,KFHY4,Veg Wrap,Snacks,358,87,Thursday,0,35,304,2.67,0
2024-01-07,Bangalore,KFBA1,Chicken Biryani,Main Course,315,100,Sunday,0,29,531,1.79,1
2024-01-08,Pune,KFPU4,Pepperoni Pizza,Main Course,279,83,Monday,0,21,559,4.7,0
2024-06-04,Kolkata,KFKO4,Brownie,Dessert,295,13,Tuesday,0,33,562,4.07,0
2024-09-29,Mumbai,KFMU2,Brownie,Dessert,151,83,Sunday,0,19,343,3.81,1
2024-05-18,Mumbai,KFMU1,Veg Wrap,Snacks,199,81,Saturday,0,21,588,7.13,1
2024-05-16,Pune,KFPU4,Pepperoni Pizza,Main Course,260,115,Thursday,0,31,457,7.79,0
2024-07-22,Pune,KFPU3,Veg Wrap,Snacks,468,53,Monday,0,23,228,0.97,0
2024-11-11,Mumbai,KFMU1,Veg Wrap,Snacks,387,113,Monday,0,37,483,3.92,0
2024-04-01,Hyderabad,KFHY2,Chicken Wrap,Snacks,226,131,Monday,1,25,537,1.77,0
2024-01-03,Chennai,KFCH4,Chicken Wrap,Snacks,439,10,Wednesday,0,27,243,3.77,0
2024-05-08,Pune,KFPU1,Brownie,Dessert,219,110,Wednesday,1,38,364,5.15,0
2024-10-07,Mumbai,KFMU2,Cold Coffee,Beverages,248,39,Monday,0,27,289,5.02,0
2024-08-02,Hyderabad,KFHY4,Veg Wrap,Snacks,223,117,Friday,1,35,448,2.24,0
2024-02-18,Chennai,KFCH4,Pepperoni Pizza,Main Course,153,54,Sunday,0,20,369,3.48,1
2024-07-25,Chennai,KFCH2,Chicken Biryani,Main Course,344,55,Thursday,0,19,337,3.15,0
2024-05-06,Delhi,KFDE4,Brownie,Dessert,412,90,Monday,0,20,487,2.0,0
2024-10-08,Mumbai,KFMU3,Pepperoni Pizza,Main Course,363,34,Tuesday,1,24,233,0.5,0
2024-05-25,Pune,KFPU4,Pepperoni Pizza,Main Course,278,108,Saturday,0,26,365,7.07,1
2024-02-15,Hyderabad,KFHY2,Margherita Pizza,Main Course,348,48,Thursday,0,23,294,1.11,0
2024-02-14,Delhi,KFDE3,Chicken Wrap,Snacks,264,14,Wednesday,0,25,573,6.92,0
2024-03-21,Bangalore,KFBA4,Paneer Biryani,Main Course,350,33,Thursday,0,30,312,2.64,0
2024-05-15,Delhi,KFDE1,Brownie,Dessert,142,100,Wednesday,0,24,276,2.89,0
2024-05-16,Mumbai,KFMU4,Cold Coffee,Beverages,332,22,Thursday,0,25,436,4.27,0
2024-07-23,Bangalore,KFBA3,Pepperoni Pizza,Main Course,150,26,Tuesday,0,26,570,3.21,0
2024-06-26,Kolkata,KFKO2,Veg Wrap,Snacks,476,47,Wednesday,0,36,304,2.71,0
2024-07-18,Hyderabad,KFHY1,Paneer Biryani,Main Course,436,49,Thursday,0,38,234,7.88,0
2024-07-05,Delhi,KFDE1,Pepperoni Pizza,Main Course,144,71,Friday,0,34,283,1.05,0
2024-03-14,Chennai,KFCH1,Pepperoni Pizza,Main Course,233,35,Thursday,1,18,533,1.09,0
2024-10-21,Delhi,KFDE3,Margherita Pizza,Main Course,489,21,Monday,0,38,289,5.13,0
2024-04-23,Pune,KFPU1,Margherita Pizza,Main Course,282,58,Tuesday,0,31,336,4.09,0
2024-09-22,Pune,KFPU3,Brownie,Dessert,463,45,Sunday,0,29,364,7.81,1
2024-06-07,Kolkata,KFKO1,Margherita Pizza,Main Course,313,77,Friday,0,36,444,1.7,0
2024-12-19,Kolkata,KFKO4,Paneer Biryani,Main Course,167,25,Thursday,1,37,357,6.76,0
2024-09-17,Delhi,KFDE3,Chicken Biryani,Main Course,494,85,Tuesday,0,23,266,1.4,0
2024-09-23,Pune,KFPU3,Veg Wrap,Snacks,194,118,Monday,0,33,467,4.71,0
2024-05-13,Mumbai,KFMU3,Brownie,Dessert,445,118,Monday,0,38,206,1.84,0
2024-06-06,Mumbai,KFMU3,Cold Coffee,Beverages,201,82,Thursday,1,37,535,5.72,0
2024-06-19,Kolkata,KFKO4,Chicken Biryani,Main Course,154,112,Wednesday,0,37,362,5.18,0
2024-01-04,Kolkata,KFKO3,Pepperoni Pizza,Main Course,244,101,Thursday,0,35,435,2.53,0
2024-02-29,Hyderabad,KFHY4,Chicken Wrap,Snacks,290,34,Thursday,0,27,291,6.57,0
2024-07-29,Chennai,KFCH1,Veg Wrap,Snacks,283,41,Monday,0,27,493,5.44,0
2024-02-12,Mumbai,KFMU1,Brownie,Dessert,232,71,Monday,1,23,358,3.09,0
2024-01-29,Chennai,KFCH3,Cold Coffee,Beverages,228,6,Monday,0,21,499,4.61,0
2024-02-25,Chennai,KFCH2,Chicken Biryani,Main Course,364,137,Sunday,1,18,405,3.92,1
2024-12-27,Hyderabad,KFHY1,Paneer Biryani,Main Course,344,98,Friday,0,35,343,4.29,0
2024-01-12,Chennai,KFCH2,Brownie,Dessert,360,116,Friday,0,39,296,2.82,0
2024-07-07,Kolkata,KFKO3,Margherita Pizza,Main Course,342,37,Sunday,1,35,515,5.57,1
2024-07-23,Mumbai,KFMU1,Veg Wrap,Snacks,226,59,Tuesday,0,30,265,5.79,0
2024-03-12,Bangalore,KFBA1,Brownie,Dessert,209,96,Tuesday,0,25,501,3.78,0
2024-10-17,Bangalore,KFBA4,Cold Coffee,Beverages,224,112,Thursday,0,30,510,1.43,0
2024-05-12,Bangalore,KFBA1,Cold Coffee,Beverages,220,116,Sunday,1,34,584,4.76,1
2024-03-25,Hyderabad,KFHY1,Paneer Biryani,Main Course,483,119,Monday,0,27,203,2.28,0
2024-11-01,Bangalore,KFBA3,Brownie,Dessert,147,90,Friday,0,34,469,2.7,0
2024-07-10,Hyderabad,KFHY4,Chicken Wrap,Snacks,344,39,Wednesday,0,30,369,1.87,0
2024-05-16,Mumbai,KFMU2,Chicken Biryani,Main Course,363,60,Thursday,0,36,410,2.23,0
2024-07-31,Delhi,KFDE3,Chicken Biryani,Main Course,309,70,Wednesday,0,24,231,3.94,0
2024-02-13,Bangalore,KFBA3,Veg Wrap,Snacks,279,41,Tuesday,0,20,435,6.49,0
2024-05-23,Chennai,KFCH4,Chicken Wrap,Snacks,296,78,Thursday,1,34,499,4.44,0
2024-01-08,Mumbai,KFMU3,Brownie,Dessert,350,100,Monday,0,22,302,3.14,0
2024-03-08,Mumbai,KFMU3,Chicken Biryani,Main Course,427,117,Friday,0,32,343,3.47,0
2024-02-06,Chennai,KFCH2,Paneer Biryani,Main Course,319,91,Tuesday,1,36,373,7.19,0
2024-07-13,Kolkata,KFKO3,Margherita Pizza,Main Course,220,48,Saturday,0,38,527,3.41,1
2024-02-28,Pune,KFPU4,Chicken Wrap,Snacks,369,100,Wednesday,0,25,535,7.72,0
2024-06-16,Pune,KFPU4,Cold Coffee,Beverages,320,29,Sunday,1,32,207,5.82,1
2024-11-01,Mumbai,KFMU4,Margherita Pizza,Main Course,226,49,Friday,0,18,414,7.09,0
2024-06-01,Mumbai,KFMU2,Pepperoni Pizza,Main Course,472,58,Saturday,0,26,335,5.91,1
2024-03-03,Kolkata,KFKO2,Chicken Wrap,Snacks,335,97,Sunday,0,27,548,7.79,1
2024-08-03,Mumbai,KFMU3,Veg Wrap,Snacks,158,67,Saturday,0,36,508,2.55,1
2024-02-16,Chennai,KFCH1,Brownie,Dessert,266,26,Friday,0,21,451,2.6,0
2024-12-19,Hyderabad,KFHY3,Veg Wrap,Snacks,498,15,Thursday,0,31,270,3.32,0
2024-01-05,Delhi,KFDE4,Chicken Biryani,Main Course,419,91,Friday,0,32,237,6.97,0
2024-07-12,Chennai,KFCH2,Brownie,Dessert,273,80,Friday,0,26,584,4.16,0
2024-01-31,Bangalore,KFBA2,Brownie,Dessert,393,24,Wednesday,0,18,291,0.58,0
2024-11-23,Mumbai,KFMU4,Margherita Pizza,Main Course,464,64,Saturday,0,18,459,4.47,1
2024-06-10,Mumbai,KFMU2,Veg Wrap,Snacks,223,64,Monday,0,38,582,5.17,0
2024-11-18,Chennai,KFCH2,Margherita Pizza,Main Course,492,11,Monday,0,33,390,5.44,0
2024-08-21,Hyderabad,KFHY1,Chicken Biryani,Main Course,168,69,Wednesday,0,26,543,7.26,0
2024-04-02,Mumbai,KFMU2,Chicken Biryani,Main Course,389,105,Tuesday,0,31,441,6.86,0
2024-12-28,Pune,KFPU2,Paneer Biryani,Main Course,264,34,Saturday,0,36,448,1.07,1
2024-04-04,Mumbai,KFMU3,Cold Coffee,Beverages,294,8,Thursday,0,20,300,6.31,0
2024-05-16,Bangalore,KFBA4,Cold Coffee,Beverages,332,23,Thursday,0,29,317,6.48,0
2024-02-09,Hyderabad,KFHY4,Veg Wrap,Snacks,390,41,Friday,0,20,484,7.25,0
2024-01-22,Mumbai,KFMU4,Margherita Pizza,Main Course,369,23,Monday,0,28,515,6.26,0
2024-05-29,Mumbai,KFMU1,Brownie,Dessert,234,11,Wednesday,0,37,477,7.23,0
2024-03-08,Kolkata,KFKO4,Veg Wrap,Snacks,164,108,Friday,0,29,308,6.93,0
2024-06-24,Mumbai,KFMU1,Veg Wrap,Snacks,457,82,Monday,0,21,472,3.74,0
2024-05-30,Hyderabad,KFHY1,Veg Wrap,Snacks,440,21,Thursday,0,36,232,3.59,0
2024-01-17,Mumbai,KFMU2,Chicken Biryani,Main Course,373,96,Wednesday,0,37,577,4.54,0
2024-08-31,Delhi,KFDE1,Chicken Wrap,Snacks,488,9,Saturday,0,36,263,1.91,1
2024-09-11,Pune,KFPU3,Pepperoni Pizza,Main Course,152,74,Wednesday,1,38,359,7.95,0
2024-11-19,Mumbai,KFMU1,Chicken Biryani,Main Course,325,38,Tuesday,0,30,465,6.71,0
2024-06-04,Kolkata,KFKO2,Brownie,Dessert,156,28,Tuesday,0,21,520,0.95,0
2024-08-28,Bangalore,KFBA2,Paneer Biryani,Main Course,469,105,Wednesday,0,20,201,3.77,0
2024-04-20,Delhi,KFDE4,Brownie,Dessert,249,113,Saturday,0,23,419,3.88,1
2024-10-31,Mumbai,KFMU4,Brownie,Dessert,490,87,Thursday,0,27,385,4.62,0
2024-05-02,Bangalore,KFBA2,Cold Coffee,Beverages,407,9,Thursday,0,30,550,1.97,0
2024-10-12,Kolkata,KFKO1,Margherita Pizza,Main Course,416,59,Saturday,0,19,340,4.14,1
2024-07-26,Chennai,KFCH3,Paneer Biryani,Main Course,360,40,Friday,0,27,325,0.71,0
2024-01-06,Chennai,KFCH3,Margherita Pizza,Main Course,204,118,Saturday,0,29,275,6.32,1
2024-07-01,Bangalore,KFBA4,Veg Wrap,Snacks,195,113,Monday,0,27,494,6.91,0
2024-05-10,Delhi,KFDE2,Chicken Biryani,Main Course,299,119,Friday,0,26,595,2.63,0
2024-03-09,Hyderabad,KFHY1,Pepperoni Pizza,Main Course,242,58,Saturday,0,34,447,1.46,1
2024-06-25,Mumbai,KFMU4,Paneer Biryani,Main Course,270,52,Tuesday,0,19,531,4.53,0
2024-03-08,Pune,KFPU2,Cold Coffee,Beverages,126,33,Friday,1,20,357,1.14,0
2024-09-17,Hyderabad,KFHY1,Pepperoni Pizza,Main Course,160,50,Tuesday,1,36,308,4.02,0
2024-12-23,Mumbai,KFMU2,Cold Coffee,Beverages,172,70,Monday,1,38,255,1.95,0
2024-05-10,Bangalore,KFBA2,Cold Coffee,Beverages,440,33,Friday,1,31,509,1.41,0
2024-01-13,Pune,KFPU4,Paneer Biryani,Main Course,265,10,Saturday,0,34,390,1.65,1
2024-04-13,Pune,KFPU1,Margherita Pizza,Main Course,334,37,Saturday,0,32,402,4.97,1
2024-04-29,Pune,KFPU3,Pepperoni Pizza,Main Course,246,41,Monday,1,30,563,5.74,0
2024-02-18,Chennai,KFCH2,Cold Coffee,Beverages,227,110,Sunday,1,30,433,1.32,1
2024-06-05,Chennai,KFCH4,Pepperoni Pizza,Main Course,243,82,Wednesday,1,20,527,4.43,0
2024-01-06,Delhi,KFDE2,Chicken Wrap,Snacks,254,58,Saturday,0,36,359,5.11,1
2024-09-11,Bangalore,KFBA4,Chicken Biryani,Main Course,188,79,Wednesday,0,35,241,6.94,0
2024-01-13,Delhi,KFDE3,Brownie,Dessert,221,79,Saturday,0,20,374,1.47,1
2024-10-18,Chennai,KFCH4,Margherita Pizza,Main Course,220,98,Friday,1,29,226,0.67,0
2024-08-19,Mumbai,KFMU3,Veg Wrap,Snacks,219,100,Monday,0,33,381,6.39,0
2024-01-06,Chennai,KFCH2,Paneer Biryani,Main Course,229,34,Saturday,0,25,591,7.92,1
2024-09-03,Pune,KFPU1,Chicken Wrap,Snacks,454,43,Tuesday,0,24,419,7.58,0
2024-01-11,Bangalore,KFBA2,Pepperoni Pizza,Main Course,158,52,Thursday,1,35,212,6.65,0
2024-03-12,Mumbai,KFMU1,Brownie,Dessert,468,95,Tuesday,0,20,232,1.24,0
2024-08-20,Bangalore,KFBA1,Cold Coffee,Beverages,451,106,Tuesday,0,21,446,7.01,0
2024-07-08,Pune,KFPU4,Brownie,Dessert,455,115,Monday,0,30,530,6.19,0
2024-08-19,Bangalore,KFBA1,Chicken Biryani,Main Course,193,48,Monday,1,24,268,3.81,0
2024-11-26,Delhi,KFDE2,Chicken Wrap,Snacks,397,30,Tuesday,0,31,257,3.63,0
2024-05-02,Bangalore,KFBA4,Margherita Pizza,Main Course,467,54,Thursday,1,28,212,5.82,0
2024-09-27,Chennai,KFCH2,Margherita Pizza,Main Course,191,103,Friday,0,33,303,7.03,0
2024-06-28,Delhi,KFDE2,Margherita Pizza,Main Course,394,82,Friday,0,23,349,5.52,0
2024-12-01,Pune,KFPU3,Margherita Pizza,Main Course,215,57,Sunday,1,35,465,3.67,1
2024-02-20,Delhi,KFDE3,Margherita Pizza,Main Course,460,87,Tuesday,0,39,377,1.08,0
2024-01-23,Kolkata,KFKO2,Chicken Biryani,Main Course,447,110,Tuesday,0,33,595,5.71,0
2024-10-03,Chennai,KFCH2,Chicken Wrap,Snacks,441,66,Thursday,0,32,214,7.17,0
2024-08-01,Bangalore,KFBA4,Chicken Wrap,Snacks,249,84,Thursday,0,34,496,5.66,0
2024-08-05,Bangalore,KFBA4,Pepperoni Pizza,Main Course,186,107,Monday,0,25,232,1.64,0
2024-12-26,Pune,KFPU4,Paneer Biryani,Main Course,340,119,Thursday,0,25,276,7.62,0
2024-09-01,Chennai,KFCH4,Chicken Biryani,Main Course,226,90,Sunday,0,37,496,0.9,1
2024-05-08,Bangalore,KFBA3,Veg Wrap,Snacks,409,7,Wednesday,0,21,319,6.63,0
2024-10-16,Delhi,KFDE1,Pepperoni Pizza,Main Course,367,57,Wednesday,0,35,282,4.16,0
2024-07-19,Delhi,KFDE3,Veg Wrap,Snacks,265,114,Friday,0,31,589,5.68,0
2024-05-11,Kolkata,KFKO1,Chicken Biryani,Main Course,299,24,Saturday,0,20,460,2.33,1
2024-09-10,Kolkata,KFKO4,Paneer Biryani,Main Course,354,68,Tuesday,0,37,270,1.25,0
2024-12-24,Bangalore,KFBA3,Cold Coffee,Beverages,243,108,Tuesday,1,38,490,5.97,0
2024-12-15,Mumbai,KFMU2,Brownie,Dessert,210,74,Sunday,0,39,225,5.65,1
2024-04-07,Chennai,KFCH4,Chicken Wrap,Snacks,372,9,Sunday,0,26,329,1.93,1
2024-07-07,Chennai,KFCH4,Chicken Biryani,Main Course,224,70,Sunday,0,39,336,7.96,1
2024-07-21,Kolkata,KFKO4,Cold Coffee,Beverages,144,51,Sunday,1,38,490,6.23,1
2024-05-06,Kolkata,KFKO3,Chicken Wrap,Snacks,361,29,Monday,0,30,376,3.91,0
2024-03-07,Delhi,KFDE3,Chicken Biryani,Main Course,230,86,Thursday,0,21,308,5.47,0
2024-07-26,Mumbai,KFMU2,Chicken Wrap,Snacks,192,30,Friday,0,29,241,1.4,0
2024-04-28,Delhi,KFDE2,Pepperoni Pizza,Main Course,428,59,Sunday,0,22,396,4.28,1
2024-02-19,Bangalore,KFBA1,Pepperoni Pizza,Main Course,391,99,Monday,0,20,537,2.18,0
2024-09-28,Hyderabad,KFHY4,Brownie,Dessert,391,25,Saturday,0,29,364,5.25,1
2024-05-18,Delhi,KFDE3,Chicken Wrap,Snacks,361,70,Saturday,0,31,449,2.49,1
2024-03-29,Mumbai,KFMU4,Pepperoni Pizza,Main Course,244,7,Friday,0,29,555,2.05,0
2024-06-09,Pune,KFPU3,Chicken Biryani,Main Course,258,22,Sunday,0,39,566,6.98,1
2024-08-09,Pune,KFPU4,Cold Coffee,Beverages,242,37,Friday,0,22,296,5.44,0
2024-05-18,Chennai,KFCH4,Veg Wrap,Snacks,294,79,Saturday,0,35,474,5.38,1
2024-05-14,Mumbai,KFMU4,Brownie,Dessert,346,58,Tuesday,0,27,413,5.59,0
2024-08-04,Chennai,KFCH4,Cold Coffee,Beverages,387,97,Sunday,1,27,367,7.87,1
2024-09-27,Mumbai,KFMU1,Paneer Biryani,Main Course,153,43,Friday,0,38,422,5.58,0
2024-05-13,Delhi,KFDE4,Cold Coffee,Beverages,423,31,Monday,0,23,541,7.31,0
2024-06-17,Hyderabad,KFHY1,Paneer Biryani,Main Course,379,91,Monday,0,20,242,5.68,0
2024-06-20,Pune,KFPU2,Veg Wrap,Snacks,180,55,Thursday,1,36,480,1.56,0
2024-02-27,Kolkata,KFKO1,Chicken Biryani,Main Course,452,99,Tuesday,0,25,276,4.74,0
2024-09-18,Kolkata,KFKO2,Veg Wrap,Snacks,240,68,Wednesday,0,39,407,4.53,0
2024-10-18,Chennai,KFCH1,Margherita Pizza,Main Course,445,90,Friday,0,29,521,6.77,0
2024-09-17,Pune,KFPU1,Paneer Biryani,Main Course,279,54,Tuesday,0,25,433,4.49,0
2024-12-04,Bangalore,KFBA3,Pepperoni Pizza,Main Course,170,28,Wednesday,0,24,438,2.25,0
2024-04-04,Chennai,KFCH3,Chicken Wrap,Snacks,357,119,Thursday,0,37,282,3.59,0
2024-02-28,Delhi,KFDE1,Chicken Wrap,Snacks,438,88,Wednesday,0,36,449,6.3,0
2024-11-20,Bangalore,KFBA1,Brownie,Dessert,220,127,Wednesday,1,35,316,0.53,0
2024-07-31,Mumbai,KFMU3,Paneer Biryani,Main Course,200,17,Wednesday,0,38,568,5.34,0
2024-05-18,Bangalore,KFBA3,Chicken Biryani,Main Course,240,17,Saturday,0,18,480,0.72,1
2024-02-14,Kolkata,KFKO3,Cold Coffee,Beverages,125,69,Wednesday,0,30,554,7.52,0
2024-10-15,Chennai,KFCH3,Veg Wrap,Snacks,164,16,Tuesday,0,31,551,6.96,0
2024-06-24,Hyderabad,KFHY3,Chicken Biryani,Main Course,312,49,Monday,0,33,203,1.43,0
2024-02-08,Kolkata,KFKO1,Veg Wrap,Snacks,343,109,Thursday,0,26,473,4.46,0
2024-07-13,Mumbai,KFMU3,Cold Coffee,Beverages,492,31,Saturday,0,35,411,4.96,1
2024-04-30,Hyderabad,KFHY2,Cold Coffee,Beverages,468,21,Tuesday,0,36,352,1.03,0
2024-04-12,Delhi,KFDE1,Brownie,Dessert,216,84,Friday,0,39,445,3.05,0
2024-03-21,Kolkata,KFKO3,Veg Wrap,Snacks,201,57,Thursday,0,32,283,5.19,0
2024-06-08,Bangalore,KFBA3,Veg Wrap,Snacks,351,12,Saturday,0,32,439,7.14,1
2024-12-15,Bangalore,KFBA1,Chicken Wrap,Snacks,195,58,Sunday,1,26,417,7.58,1
2024-06-08,Delhi,KFDE3,Paneer Biryani,Main Course,181,6,Saturday,0,23,402,3.65,1
2024-02-22,Pune,KFPU3,Brownie,Dessert,365,118,Thursday,0,36,320,5.61,0
2024-08-08,Hyderabad,KFHY3,Brownie,Dessert,446,86,Thursday,0,23,495,2.62,0
2024-12-17,Pune,KFPU1,Cold Coffee,Beverages,315,39,Tuesday,0,21,396,7.71,0
2024-10-19,Bangalore,KFBA3,Margherita Pizza,Main Course,421,62,Saturday,0,26,255,4.82,1
2024-02-27,Pune,KFPU4,Pepperoni Pizza,Main Course,355,119,Tuesday,1,34,371,7.7,0
2024-01-12,Delhi,KFDE2,Veg Wrap,Snacks,419,53,Friday,0,34,331,7.67,0
2024-04-06,Kolkata,KFKO1,Chicken Biryani,Main Course,455,43,Saturday,0,32,372,3.25,1
2024-11-14,Delhi,KFDE4,Cold Coffee,Beverages,315,40,Thursday,0,30,550,2.93,0
2024-10-31,Kolkata,KFKO2,Chicken Wrap,Snacks,120,98,Thursday,0,29,265,3.51,0
2024-12-29,Kolkata,KFKO3,Pepperoni Pizza,Main Course,215,49,Sunday,1,35,213,1.38,1
2024-09-22,Kolkata,KFKO3,Chicken Wrap,Snacks,469,77,Sunday,0,32,368,4.92,1
2024-01-10,Hyderabad,KFHY4,Cold Coffee,Beverages,477,9,Wednesday,0,30,217,1.03,0
2024-02-16,Chennai,KFCH1,Brownie,Dessert,325,36,Friday,1,39,288,6.02,0
2024-08-24,Pune,KFPU1,Chicken Biryani,Main Course,229,101,Saturday,0,34,558,4.52,1
2024-06-15,Mumbai,KFMU2,Cold Coffee,Beverages,407,117,Saturday,0,23,521,1.43,1
2024-03-30,Bangalore,KFBA4,Cold Coffee,Beverages,397,112,Saturday,0,25,511,6.97,1
2024-01-08,Kolkata,KFKO3,Margherita Pizza,Main Course,392,119,Monday,0,21,503,1.77,0
2024-03-07,Delhi,KFDE2,Pepperoni Pizza,Main Course,186,49,Thursday,0,29,394,7.24,0
2024-08-29,Mumbai,KFMU1,Brownie,Dessert,378,77,Thursday,0,22,458,7.99,0
2024-05-14,Pune,KFPU3,Paneer Biryani,Main Course,387,110,Tuesday,0,30,497,1.8,0
2024-10-18,Pune,KFPU3,Margherita Pizza,Main Course,325,50,Friday,0,20,266,7.39,0
2024-05-07,Kolkata,KFKO3,Pepperoni Pizza,Main Course,398,23,Tuesday,0,36,442,3.29,0
2024-03-05,Pune,KFPU4,Chicken Wrap,Snacks,322,42,Tuesday,0,19,260,3.6,0
2024-12-16,Hyderabad,KFHY4,Cold Coffee,Beverages,278,22,Monday,0,32,251,4.61,0
2024-10-19,Mumbai,KFMU1,Paneer Biryani,Main Course,172,61,Saturday,0,24,356,6.85,1
2024-07-04,Mumbai,KFMU3,Chicken Biryani,Main Course,450,54,Thursday,1,21,267,5.37,0
2024-02-18,Mumbai,KFMU1,Chicken Wrap,Snacks,198,54,Sunday,0,28,482,0.91,1
2024-02-29,Bangalore,KFBA2,Paneer Biryani,Main Course,351,10,Thursday,0,23,372,2.53,0
2024-03-22,Chennai,KFCH3,Chicken Biryani,Main Course,445,91,Friday,1,23,239,7.74,0
2024-04-17,Mumbai,KFMU3,Margherita Pizza,Main Course,335,42,Wednesday,0,21,313,6.96,0
2024-10-10,Mumbai,KFMU4,Cold Coffee,Beverages,135,15,Thursday,0,39,230,1.39,0
2024-04-26,Pune,KFPU2,Veg Wrap,Snacks,144,54,Friday,0,20,548,0.75,0
2024-10-30,Kolkata,KFKO2,Paneer Biryani,Main Course,276,45,Wednesday,1,27,219,2.67,0
2024-08-07,Hyderabad,KFHY4,Paneer Biryani,Main Course,125,127,Wednesday,1,32,512,1.45,0
2024-05-22,Mumbai,KFMU1,Brownie,Dessert,232,109,Wednesday,1,30,372,5.77,0
2024-03-14,Kolkata,KFKO2,Chicken Biryani,Main Course,342,98,Thursday,0,18,365,6.95,0
2024-07-06,Mumbai,KFMU1,Chicken Biryani,Main Course,220,110,Saturday,0,22,366,4.53,1
2024-10-23,Delhi,KFDE3,Brownie,Dessert,291,16,Wednesday,0,27,561,4.65,0
2024-04-05,Mumbai,KFMU3,Margherita Pizza,Main Course,132,15,Friday,0,32,225,6.02,0
2024-08-23,Pune,KFPU4,Pepperoni Pizza,Main Course,285,23,Friday,1,31,557,6.6,0
2024-02-24,Chennai,KFCH2,Cold Coffee,Beverages,282,32,Saturday,0,35,287,2.55,1
2024-07-20,Bangalore,KFBA1,Paneer Biryani,Main Course,386,13,Saturday,0,19,207,0.99,1
2024-09-18,Mumbai,KFMU3,Brownie,Dessert,330,129,Wednesday,1,35,595,7.76,0
2024-08-27,Hyderabad,KFHY1,Chicken Biryani,Main Course,380,84,Tuesday,0,33,512,6.21,0
2024-02-14,Delhi,KFDE3,Cold Coffee,Beverages,238,85,Wednesday,0,35,580,5.39,0
2024-09-11,Delhi,KFDE3,Pepperoni Pizza,Main Course,385,44,Wednesday,0,22,218,1.62,0
2024-05-06,Bangalore,KFBA1,Brownie,Dessert,319,64,Monday,0,38,581,4.52,0
2024-04-23,Delhi,KFDE4,Chicken Wrap,Snacks,201,105,Tuesday,1,37,463,3.12,0
2024-09-13,Hyderabad,KFHY2,Pepperoni Pizza,Main Course,447,42,Friday,0,29,401,5.94,0
2024-10-18,Mumbai,KFMU1,Paneer Biryani,Main Course,228,75,Friday,0,18,459,0.65,0
2024-08-05,Hyderabad,KFHY2,Margherita Pizza,Main Course,387,16,Monday,0,28,506,7.07,0
2024-03-11,Chennai,KFCH2,Cold Coffee,Beverages,161,44,Monday,0,38,465,2.99,0
2024-05-10,Mumbai,KFMU2,Brownie,Dessert,269,13,Friday,0,32,555,1.22,0
2024-11-21,Chennai,KFCH3,Chicken Biryani,Main Course,149,61,Thursday,1,39,544,4.92,0
2024-05-16,Chennai,KFCH3,Pepperoni Pizza,Main Course,207,91,Thursday,0,36,452,1.88,0
2024-04-13,Delhi,KFDE1,Chicken Wrap,Snacks,319,32,Saturday,0,22,516,3.41,1
2024-05-20,Kolkata,KFKO1,Chicken Wrap,Snacks,280,29,Monday,0,25,292,0.91,0
2024-06-09,Hyderabad,KFHY4,Chicken Wrap,Snacks,158,50,Sunday,0,27,489,7.5,1
2024-06-07,Pune,KFPU3,Margherita Pizza,Main Course,345,110,Friday,0,29,535,7.82,0
2024-05-23,Bangalore,KFBA4,Chicken Wrap,Snacks,220,94,Thursday,0,28,399,1.71,0
2024-12-21,Mumbai,KFMU3,Chicken Biryani,Main Course,131,81,Saturday,0,32,296,2.71,1
2024-04-29,Chennai,KFCH3,Margherita Pizza,Main Course,470,9,Monday,0,29,463,6.98,0
2024-09-12,Mumbai,KFMU4,Veg Wrap,Snacks,288,89,Thursday,1,27,364,1.83,0
2024-10-19,Kolkata,KFKO3,Chicken Biryani,Main Course,282,34,Saturday,0,26,293,7.88,1
2024-11-23,Bangalore,KFBA4,Paneer Biryani,Main Course,391,10,Saturday,0,36,580,7.84,1
2024-04-29,Delhi,KFDE3,Margherita Pizza,Main Course,366,111,Monday,1,35,515,0.91,0
2024-09-23,Pune,KFPU1,Brownie,Dessert,482,105,Monday,0,28,573,4.11,0
2024-08-21,Mumbai,KFMU2,Pepperoni Pizza,Main Course,347,64,Wednesday,0,35,323,0.87,0
2024-09-17,Hyderabad,KFHY1,Cold Coffee,Beverages,222,12,Tuesday,0,36,571,7.16,0
2024-08-21,Mumbai,KFMU1,Cold Coffee,Beverages,390,114,Wednesday,0,31,239,0.92,0
2024-10-04,Hyderabad,KFHY4,Chicken Biryani,Main Course,213,22,Friday,0,28,257,2.99,0
2024-04-05,Bangalore,KFBA4,Chicken Biryani,Main Course,449,102,Friday,1,26,290,8.0,0
2024-07-27,Pune,KFPU2,Veg Wrap,Snacks,279,83,Saturday,0,28,238,2.5,1
2024-04-18,Kolkata,KFKO2,Chicken Biryani,Main Course,171,24,Thursday,1,24,581,5.02,0
